time,phase,left_hip_yaw,left_hip_roll,left_hip_pitch,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_yaw,right_hip_roll,right_hip_pitch,right_knee,right_ankle_pitch,right_ankle_roll
3.1200000000000023,0.3040000000000034,0.0018501666474104504,0.03695563773349481,-0.5242311636449676,0.8989081119996842,-0.4247111393000035,-0.03700190155156078,-0.015091589662877512,-0.29289541743962155,-0.8867378603605678,1.4171799395845461,-0.5826681861753831,0.29327279296089126
3.1400000000000023,0.3380000000000034,0.0026126566052589524,0.05216216044245444,-0.5149853148690811,0.8958079383032618,-0.43089077983396995,-0.05222749050571199,-0.01390566104105101,-0.27103475332931914,-0.8808646547526758,1.3897020735383052,-0.560733528857016,0.27138247289842427
3.1600000000000024,0.37200000000000344,0.0033751435251634957,0.06734448694767438,-0.5051097517210819,0.8914833617704487,-0.43648730178357,-0.06742888319913733,-0.01261085489448775,-0.24686031875943226,-0.8549033611285475,1.3336279361431194,-0.5302891084617105,0.24717566000630928
3.1800000000000024,0.40600000000000347,0.004137626520549664,0.08249566930031346,-0.4946038411916053,0.8859214402481883,-0.44148836429094185,-0.08259913166636847,-0.01129762457211781,-0.22203709802378302,-0.8119778064241532,1.2544448529835792,-0.4937264841171627,0.22231960049752078
3.2000000000000024,0.4400000000000035,0.0049001047048704205,0.09760884527908856,-0.4834647023044218,0.8791050879852582,-0.44587972299297224,-0.09773137366948723,-0.010030033307211807,-0.197809093331037,-0.755346522666708,1.1575099257552948,-0.45315867462395487,0.19805989851784242
3.2200000000000024,0.47400000000000353,0.0056625771916122905,0.11267725656433533,-0.47168696667819204,0.871012669162615,-0.44964506312512426,-0.11281885087220385,-0.00884639441650541,-0.1749704253393993,-0.6885979706106828,1.0487930169506776,-0.41097096058466365,0.17519163272802127
3.2400000000000024,0.5080000000000036,0.006425043094301546,0.1276942662093091,-0.45926247254551683,0.8616174640527139,-0.4527657718220444,-0.12785492631114212,-0.007764439780525922,-0.15393040176618275,-0.6160731328800337,0.9359451066381235,-0.37047075119151707,0.15412455418538762
3.2600000000000025,0.5420000000000036,0.007234353693731872,0.14357056866238116,-0.4666983131059087,0.8797673206911703,-0.463589223862663,-0.14375146598153074,-0.006828698545281391,-0.13562141379453213,-0.5599044816353106,0.8561052705983356,-0.3466645607003176,0.13579216749631828
3.2800000000000025,0.5760000000000036,0.00826045066489183,0.1635942165974727,-0.5442352387661407,0.9961948753927756,-0.5026368324144013,-0.1638007720718286,-0.0060662364871354475,-0.12063425724039693,-0.5577765492463164,0.8662029411350174,-0.3587927353524619,0.12078594522033455
3.3000000000000025,0.6100000000000037,0.009391410825469782,0.18551111668253592,-0.6227751896754157,1.1113319309460952,-0.5394303600310635,-0.18574595260394205,-0.0053037673756454705,-0.10559224022765283,-0.5549105211839168,0.8749813934810304,-0.37035115175933775,0.10572486235343397
3.3200000000000025,0.6440000000000037,0.01061787691176313,0.20907590433116988,-0.6973765388185748,1.2162827352659356,-0.5700202389828574,-0.2093414090620823,-0.004541292097261643,-0.09050192864641773,-0.551327458130838,0.8824703065595556,-0.38134848700559765,0.09061548480236395
3.3400000000000025,0.6780000000000037,0.011913200739940916,0.23370964102192987,-0.7641165955359787,1.3046763653671551,-0.5919582723457616,-0.23400753662489016,-0.0037788115384771665,-0.0753700186873689,-0.5470457360884122,0.8886939320733354,-0.39179066815307806,0.07546450877442851
3.3600000000000025,0.7120000000000037,0.013227419840618522,0.2584104255461218,-0.8192883691588193,1.3712747088747492,-0.6037049901794782,-0.2587411847717725,-0.0030163265858220794,-0.06020331978695478,-0.5420813506027224,0.8936717064602022,-0.4016811797970872,0.06027874372271327
3.3800000000000026,0.7460000000000038,0.014483685029452487,0.281724313450857,-0.8589621417875174,1.4111396378863916,-0.6042313363622936,-0.2820864873586972,-0.0022538381258570745,-0.04500873681132386,-0.5364481449263987,0.8974187218569094,-0.41102130671974857,0.04506509452998844
3.4000000000000026,0.7800000000000038,0.015581309695201596,0.3018403608600424,-0.8787511814752333,1.4189591645596247,-0.5925775817125523,-0.3022299826530816,-0.0014913470451673166,-0.029793251591587168,-0.5301579749289673,0.8999460799498569,-0.41981032270733387,0.029830543044000967
3.4200000000000026,0.8140000000000038,0.014760309686499875,0.28681683416785125,-0.8872788626579573,1.4124161996881324,-0.5772687589705059,-0.287185925502746,-0.002074428662743546,-0.041430243141060294,-0.5215772112805789,0.8981227888930721,-0.4265885558175566,0.04148211468323265
3.4400000000000026,0.8480000000000039,0.01353162531767617,0.2640833971329608,-0.8751755715245217,1.3759229857942719,-0.55254463686938,-0.2644217634205725,-0.002836917819112434,-0.056630374876313616,-0.5121460932612967,0.8946636085593958,-0.43259786468624206,0.05670131264864782
3.4600000000000026,0.8820000000000039,0.012223128933837563,0.2395622089798334,-0.8438970470929517,1.3125011674464158,-0.5200752807723892,-0.2398678546842726,-0.003599403676777706,-0.07180425909181525,-0.5020852962386473,0.8899766294651683,-0.43802061517426905,0.07189426303242799
3.4800000000000026,0.9160000000000039,0.010917894019694745,0.21480559949561873,-0.7965923673326426,1.227529179421671,-0.4821139657691801,-0.21507860643455023,-0.004361885349172356,-0.08694497112924271,-0.4913935474138358,0.8840477262939852,-0.4428439207214804,0.08705404115962874
3.5000000000000027,0.950000000000004,0.009672057288250727,0.19092276647330958,-0.7365901404270654,1.1264588066506036,-0.4407947962695329,-0.19116462017766012,-0.005124361949758574,-0.10204567746933632,-0.48006726182590426,0.87685852249506,-0.44705294785865074,0.10217381349435865
3.5200000000000027,0.984000000000004,0.008517245110141628,0.1685853752835222,-0.6676415288145471,1.0156204567023708,-0.3986985789218066,-0.16879835206972232,-0.0058868325920339365,-0.11709965371105348,-0.46810028458272784,0.8683859487369996,-0.4506307325730066,0.11724685561894627
3.5400000000000027,0.018000000000004013,0.007466324667819365,0.1481080933808288,-0.5944427351137619,0.9034490103868822,-0.3595602023325002,-0.1482947912611202,-0.006649296389537583,-0.13210030181513424,-0.4554835627606431,0.8586016667162011,-0.4535579323844848,0.13226656947750287
3.5600000000000027,0.052000000000004015,0.006604445783271568,0.13121950330728774,-0.5593565995309386,0.8592141073059705,-0.3502914482221019,-0.13138464945853956,-0.00752521998801377,-0.14925915865773615,-0.48903099151007395,0.9134560918536083,-0.47498775194571013,0.1494473292485286
3.5800000000000027,0.08600000000000402,0.005841981558596407,0.11621553809115075,-0.5570092206969722,0.8689203419550453,-0.3622509693220214,-0.11636161847991416,-0.008582353693705885,-0.16984951347695543,-0.5674832926627629,1.0306591597543968,-0.5139064831309403,0.17006411834667168
3.6000000000000028,0.12000000000000402,0.005079510541293028,0.10115862906137045,-0.553930240674625,0.8773166935471934,-0.3736435908982113,-0.10128564356022916,-0.009743029744025019,-0.1922895332818323,-0.6453118605068787,1.143575360744244,-0.54920314598978,0.19253316170910298
3.6200000000000028,0.15400000000000402,0.0043170336178249055,0.08605538215299051,-0.5501398938186991,0.8844311717099402,-0.38447714488583873,-0.08616333065115511,-0.010993450973426562,-0.21624633551011774,-0.7179871805700947,1.2442471011066714,-0.5774532329259962,0.216521231823174
3.640000000000003,0.18800000000000403,0.0035545516746967125,0.07091252867080859,-0.5456558281111497,0.8902865552204431,-0.3947568112054246,-0.07100141107411989,-0.012300693905049722,-0.24102431588347006,-0.781713574939635,1.326747588805235,-0.5965236337809662,0.2413319011891346
3.660000000000003,0.22200000000000403,0.00279206559844815,0.055736907999525326,-0.5404933854272327,0.8949009595242887,-0.40448540484940587,-0.05580672423045866,-0.01360705136777529,-0.2654873018215783,-0.8327521107930451,1.3859993187797157,-0.6050641697472205,0.2658275542401512
3.680000000000003,0.256000000000004,0.0020295762756477515,0.040535449584807634,-0.5346658099456322,0.8982882711206335,-0.4136636017159153,-0.040586199582462436,-0.014827931394645234,-0.2880594001154468,-0.8670577003361842,1.4170262353669976,-0.602119127484375,0.28843018243779467
3.700000000000003,0.29000000000000403,0.0015361995183441944,0.0306887328692658,-0.5278549796587274,0.8998310248717001,-0.4219996190761133,-0.030727145867809467,-0.015523132541079726,-0.30078030777343423,-0.8825874774090877,1.4187492804983102,-0.5885141363783698,0.3011684747466252
3.720000000000003,0.32400000000000406,0.0022986904694161803,0.04590318294358573,-0.518868728612804,0.8972321616660759,-0.4284162009470033,-0.04596066220595546,-0.014413108345929902,-0.28042261036589583,-0.8858924446732241,1.4048129325712129,-0.5709547510924666,0.2807830193969206
3.740000000000003,0.3580000000000041,0.0030611787476107757,0.06109631828537082,-0.5092524150243083,0.8934130935961817,-0.43425422111984546,-0.061172863761424945,-0.013150838438252769,-0.2569795947232836,-0.8678274360333524,1.3598184006658747,-0.5436900981405677,0.25730843893168626
3.760000000000003,0.3920000000000041,0.0038236634663440885,0.07626116106967797,-0.49900627532637354,0.8883624921805318,-0.4395020862412998,-0.07635677269264796,-0.011835869159460206,-0.2322467746571452,-0.8315032900330818,1.2895098016877442,-0.5093871601361343,0.23254273649960025
3.780000000000003,0.42600000000000415,0.004586143739057056,0.09139081153851529,-0.4881283797762451,0.882065020582373,-0.44414635285655457,-0.09150548922500334,-0.010543465751958735,-0.2076526309345433,-0.7801059844701521,1.1992154837725215,-0.47020814915447207,0.20791627494675965
3.800000000000003,0.4600000000000042,0.005348618679221633,0.10647846643069285,-0.47661441720449593,0.8745009733989462,-0.4481715825739575,-0.10661221008067073,-0.009322078881561228,-0.18417249278592593,-0.7170540076174632,1.094549493074334,-0.4283563616246422,0.18440559500961867
3.820000000000003,0.4940000000000042,0.006111087400346983,0.12151743675614357,-0.46445741792999834,0.8656457981422485,-0.4515601407809559,-0.12167024625295428,-0.008197165764479613,-0.16236291046823395,-0.6463053925310182,0.9823066999915921,-0.3866682347640876,0.16256788346361614
3.840000000000003,0.5280000000000042,0.006873549015985645,0.13650116480261845,-0.4516474021640711,0.8554694740639213,-0.4542919272393586,-0.13667304001297897,-0.0071772576983831935,-0.14245280647402092,-0.5729925077271696,0.871871782400031,-0.3493913533594696,0.14263227607731732
3.860000000000003,0.5620000000000043,0.007825157851117268,0.15511497330135515,-0.5118424910575464,0.9477683245949917,-0.48653395599916494,-0.1553106440116914,-0.006380192356984206,-0.1268124526892121,-0.5587434466501721,0.8622067388402868,-0.35386838048867764,0.12697199127746872
3.880000000000003,0.5960000000000043,0.008913298655905738,0.1762665311345222,-0.5906654024286366,1.0647267883034752,-0.5248489894390695,-0.17648941151063388,-0.005617726042459464,-0.11179223809249025,-0.55617862421056,0.8715244701762268,-0.3656601833101091,0.11193271087905743
3.900000000000003,0.6300000000000043,0.01010253813026731,0.19920156383472784,-0.6673983458903843,1.1747469697422903,-0.5583581936486877,-0.19945418206573393,-0.004855253196026414,-0.09672100860178126,-0.5528884401989881,0.879541139215759,-0.3768876851889783,0.09684241546413082
3.920000000000003,0.6640000000000044,0.011374106447503576,0.22349077007517043,-0.7378235820472341,1.270634324070844,-0.5840870764284374,-0.22377518505563576,-0.004092774704161287,-0.08160540877300684,-0.5488923343502528,0.8862831492334089,-0.3875579041293207,0.08170774960524625
3.940000000000003,0.6980000000000044,0.012688294435632876,0.24831476345975792,-0.7982151467543538,1.3468070500412224,-0.6001754145206034,-0.24863204117601037,-0.003330291453379705,-0.06645220352872383,-0.5442072507668533,0.8917718549785234,-0.3976752976537805,0.06653547824158047
3.960000000000003,0.7320000000000044,0.013979437566035906,0.2724027241622259,-0.8447717127934898,1.3982859834280823,-0.6054301814086257,-0.27275228861840645,-0.002567804330230487,-0.051268260642394016,-0.53884789560605,0.8960240883401864,-0.4072420306226314,0.05133246916323189
3.980000000000003,0.7660000000000045,0.015155681227985855,0.294068862655669,-0.8733163751846843,1.4199993630664363,-0.5989276357073142,-0.2944478408915463,-0.0018053142212894678,-0.03606053252655215,-0.5328269267381117,0.8990525580131359,-0.416258185107682,0.036105674799363593
4.000000000000003,0.8000000000000045,0.015218997174380512,0.29522728767708095,-0.8859636909734107,1.418252338426554,-0.5845516824295222,-0.2956078492327127,-0.0017604617879052032,-0.035165369289021337,-0.5252774643990958,0.8991928013122603,-0.42394629375577275,0.03520939001644162
4.020000000000002,0.8340000000000045,0.014052821945592996,0.2737623860151908,-0.8826581336737787,1.3945307668906577,-0.5638083358391002,-0.27411378555323523,-0.0025229520448709288,-0.05037427852156957,-0.5161057554203816,0.8962360049976965,-0.43019380899659754,0.05043736549979382
4.040000000000002,0.8680000000000045,0.012765662125890505,0.24976678682448356,-0.8588992442191035,1.341526653159395,-0.5342299893372442,-0.25008599921434266,-0.0032854393681970833,-0.06555981372681426,-0.5063042677794698,0.8920560709162166,-0.43585953822068946,0.06564196690081199
4.060000000000001,0.9020000000000046,0.011450743429757552,0.22494642605510368,-0.8178042287040218,1.2647878495799134,-0.49827699510349566,-0.22523275742173662,-0.004047922871306436,-0.08071501809358145,-0.4958726198833533,0.8866405228205223,-0.44093135599362865,0.08081623739169269
4.080000000000001,0.9360000000000046,0.010175333877528446,0.20059883341666945,-0.7626081460964085,1.1696512330777584,-0.45806711194368877,-0.20085327196734845,-0.0048104016676484024,-0.09583301835928126,-0.4848082064832986,0.8799727813063059,-0.4453952494915422,0.0959533036932173
4.1000000000000005,0.9700000000000046,0.008980556924232257,0.1775688916805317,-0.6968447431881251,1.0619683855467148,-0.4159230831275105,-0.1777934538973794,-0.0055728748707052425,-0.11090704305910382,-0.4731059663145377,0.8720317708827623,-0.4492351580641475,0.11104639432394595
4.12,0.0040000000000046665,0.00788624220762753,0.1563062476137955,-0.6247330358178353,0.9491187650175381,-0.37500332475654363,-0.15650344577482408,-0.0063353415939982295,-0.12593044008580137,-0.46075808460686507,0.8627914023896119,-0.45243275329862953,0.126088857160002
4.14,0.03800000000000467,0.006918399459035924,0.1373807024332211,-0.5601052154493705,0.8548289826041264,-0.3451997451781912,-0.13755369915163665,-0.007120517776099976,-0.14134165947600763,-0.457945707508164,0.866554660690023,-0.4591130076204454,0.1415197102675357
4.159999999999999,0.07200000000000467,0.006155938288971673,0.12240042507973177,-0.5580656407463416,0.8650840854923492,-0.35739566173173054,-0.12255435609295741,-0.008134247357284288,-0.16113824180813419,-0.5349478660072678,0.9823538389110484,-0.49806276743637745,0.16134164148934443
4.179999999999999,0.10600000000000467,0.005393469961278245,0.10736452413726064,-0.5552852987714488,0.874016087310324,-0.36902060135290304,-0.10749938931103371,-0.009253085598605697,-0.18283974365176264,-0.6136573870072883,1.0981730764050281,-0.5353639758106803,0.18307112064677025
4.199999999999998,0.14000000000000468,0.004630995362400362,0.09227954908432584,-0.5517855901843742,0.8816553533781324,-0.38008358841427337,-0.09239534830100837,-0.010469307006033912,-0.20623333461654958,-0.6889363180062846,1.2046860304424614,-0.56683312495565,0.2064951242226363
4.219999999999998,0.17400000000000468,0.003868515378826477,0.07715218165150797,-0.5475851894111055,0.888026739108867,-0.3905908561532758,-0.07724891481009837,-0.011758623607471617,-0.23078452305396177,-0.7567927392592094,1.2953124187223901,-0.5898826037164605,0.2310785532880308
4.2399999999999975,0.20800000000000468,0.00310603089708262,0.06198921886320343,-0.5427003588707963,0.8931502205190869,-0.4005461627798621,-0.062066885879323366,-0.013074082083277792,-0.2555444131690165,-0.8135224974878352,1.3647309382935002,-0.6028881191515416,0.25587133798622147
4.259999999999997,0.24200000000000468,0.0023435428037262003,0.046797555305441704,-0.5371451853404238,0.8970413803870199,-0.4099510411184901,-0.046856156111344464,-0.014342008579142963,-0.2791102706489998,-0.8552368385394145,1.4080029457394447,-0.6047807375279572,0.27946890172362787
4.279999999999997,0.2760000000000047,0.0015810519853398182,0.03158416473133836,-0.5309317517683222,0.8997117748829013,-0.4188049932987624,-0.03162369927590953,-0.015464041560300961,-0.2997028886540593,-0.8776119890150272,1.419898673360865,-0.5946215414154553,0.3000895779562661
4.299999999999996,0.3100000000000047,0.0019847238803863657,0.03964059083403884,-0.5226453385856493,0.8984495429411172,-0.42584354733402763,-0.039690219287019185,-0.01489489337978431,-0.28928894132033917,-0.8872982481139781,1.4146717788947225,-0.5795431860767141,0.2896613981335618
4.319999999999996,0.34400000000000475,0.002747213366550488,0.05484335169824405,-0.5132883165401532,0.8951340656124125,-0.4319211012019435,-0.05491204638756485,-0.013682188156116493,-0.26688475620386864,-0.8776546995523263,1.3817215608678888,-0.5559035880919762,0.2672268875209804
4.339999999999995,0.3780000000000048,0.003509699658314629,0.07002068484262933,-0.503301622997982,0.8905921881409875,-0.43741349128443074,-0.07010844570837427,-0.012378263846270407,-0.24248546480067146,-0.848470621213967,1.3211831011484416,-0.5242206706301806,0.24279498983276815
